"","ID","living_standard_compare_neighbor","living_standard_compare_county","income1","income2","cash_at_home","deposit"
"8949","298631226001",NA,NA,NA,NA,NA,NA
"8950","298631328002","3 About The Same","4 A Little Worse",NA,750,1000,0
"8951","298631328001","3 About The Same","4 A Little Worse",NA,NA,1000,0
"8952","298631303002","5 Much Worse","5 Much Worse",NA,NA,0,0
"8953","298631303001","5 Much Worse","5 Much Worse",NA,NA,0,0
"8954","298631309002","3 About The Same","4 A Little Worse",NA,2000,300,0
"8955","298631309001","3 About The Same","4 A Little Worse",NA,NA,300,0
"8956","298631326001","3 About The Same","3 About The Same",NA,NA,1000,40000
"8957","298631326002","4 A Little Worse","4 A Little Worse",NA,400,2000,3000
"8958","298631316001","3 About The Same","4 A Little Worse",NA,2300,3000,55000
"8959","298631321002","4 A Little Worse","4 A Little Worse",NA,1600,1000,0
"8960","298631321001","5 Much Worse","5 Much Worse",NA,2300,1000,0
"8961","298631310002","3 About The Same","3 About The Same",NA,600,2000,1e+05
"8962","298631310001",NA,NA,NA,NA,NA,NA
"8963","298631315002",NA,NA,NA,NA,10000,0
"8964","298631315001","4 A Little Worse","5 Much Worse",NA,NA,1000,0
"8965","298631323001","2 A Little Better","2 A Little Better",NA,NA,500,0
"8966","298631323002","3 About The Same","3 About The Same",NA,NA,20,0
"8967","298631319002","3 About The Same","3 About The Same",NA,2300,3000,90000
"8968","298631319001","4 A Little Worse","5 Much Worse",NA,NA,500,20000
"8969","298631327001","3 About The Same","3 About The Same",30000,NA,4000,0
"8970","298631327002","3 About The Same","3 About The Same",NA,NA,4000,0
"8971","298631302001","4 A Little Worse","4 A Little Worse",NA,NA,20000,0
"8972","298631302002","4 A Little Worse","4 A Little Worse",NA,NA,20000,0
"8973","298631320001",NA,NA,NA,NA,NA,NA
"8974","298631320002","3 About The Same","3 About The Same",NA,NA,100,100
"8975","298631301001",NA,NA,NA,NA,NA,NA
"8976","298631301002","3 About The Same","3 About The Same",NA,NA,1000,0
"8977","298631318001","3 About The Same","5 Much Worse",NA,NA,1000,50000
"8978","298631318002","4 A Little Worse","5 Much Worse",3000,NA,1000,20000
"8979","298631304002",NA,NA,NA,NA,NA,NA
"8980","298631308002","4 A Little Worse","4 A Little Worse",NA,NA,100,100
"8981","298631308001","4 A Little Worse","4 A Little Worse",NA,1500,100,100
"8982","298631306001","4 A Little Worse","4 A Little Worse",NA,NA,0,0
"8983","298631306002","4 A Little Worse","4 A Little Worse",NA,750,0,0
"8984","298631307001","4 A Little Worse","5 Much Worse",NA,NA,100,100
"8985","298631307002","4 A Little Worse","4 A Little Worse",NA,NA,100,100
"8986","298631313001","3 About The Same","4 A Little Worse",NA,1000,0,0
"8987","298631313002","3 About The Same","3 About The Same",NA,NA,0,0
"8988","298631314002","3 About The Same","4 A Little Worse",NA,NA,300,15000
"8989","298631314001","3 About The Same","4 A Little Worse",NA,NA,300,10000
"8990","298631324001","3 About The Same","3 About The Same",NA,NA,300,0
"8991","298631325002","4 A Little Worse","4 A Little Worse",1400,1400,0,0
"8992","298631325001",NA,NA,NA,NA,NA,NA
"8993","298631312001","3 About The Same","2 A Little Better",NA,NA,400,0
"8994","298631312002","3 About The Same","6 I Do Not Know",NA,NA,500,NA
"8995","296331303001","5 Much Worse","5 Much Worse",NA,NA,400,NA
"8996","296331331002","4 A Little Worse","4 A Little Worse",NA,NA,1000,100
"8997","296331331001","4 A Little Worse","4 A Little Worse",NA,NA,1000,100
"8998","296331302002","4 A Little Worse","4 A Little Worse",NA,NA,0,0
"8999","296331302001","5 Much Worse","5 Much Worse",NA,NA,0,0
"9000","296331335002",NA,NA,NA,NA,NA,NA
"9001","296331335001","4 A Little Worse","4 A Little Worse",NA,NA,500,NA
"9002","296331328001","3 About The Same","3 About The Same",NA,NA,300,1000
"9003","296331328002","3 About The Same","3 About The Same",NA,NA,200,1000
"9004","296331334001","3 About The Same","5 Much Worse",NA,NA,1000,NA
"9005","296331334002","3 About The Same","5 Much Worse",3000,NA,1000,NA
"9006","296331313002","3 About The Same","5 Much Worse",8000,NA,10000,8000
"9007","296331313001","3 About The Same","5 Much Worse",NA,NA,8000,10000
"9008","296331312001","2 A Little Better","4 A Little Worse",NA,NA,1000,NA
"9009","296331314002","4 A Little Worse","4 A Little Worse",NA,NA,1000,10000
"9010","296331314001","4 A Little Worse","4 A Little Worse",NA,NA,1000,100
"9011","296331310002","4 A Little Worse","4 A Little Worse",NA,NA,0,0
"9012","296331310001","3 About The Same","3 About The Same",NA,NA,0,0
"9013","296331333001","3 About The Same","3 About The Same",NA,NA,3500,NA
"9014","296331319001","3 About The Same","5 Much Worse",NA,NA,1000,20000
"9015","296331319002","3 About The Same","5 Much Worse",NA,NA,NA,20000
"9016","296331320001","4 A Little Worse","4 A Little Worse",NA,NA,10000,10000
"9017","296331320002","4 A Little Worse","4 A Little Worse",NA,NA,10000,10000
"9018","296331306002","4 A Little Worse","3 About The Same",NA,NA,300,0
"9019","296331324001","3 About The Same","3 About The Same",NA,NA,1000,10000
"9020","296331324002","2 A Little Better","2 A Little Better",NA,NA,1000,20000
"9021","296331321001","5 Much Worse","6 I Do Not Know",NA,NA,2000,0
"9022","296331321002","3 About The Same","3 About The Same",NA,NA,2000,0
"9023","296331317001","3 About The Same","6 I Do Not Know",NA,NA,400,100
"9024","296331307001","3 About The Same","6 I Do Not Know",10000,NA,500,NA
"9025","296331307002","3 About The Same","3 About The Same",NA,NA,300,NA
"9026","296331327002","4 A Little Worse","5 Much Worse",NA,NA,0,0
"9027","296331327001","5 Much Worse","5 Much Worse",NA,NA,1000,0
"9028","296331301002","3 About The Same","6 I Do Not Know",NA,1500,600,100
"9029","296331301001","3 About The Same","6 I Do Not Know",NA,1000,600,100
"9030","296331305002","3 About The Same","3 About The Same",NA,NA,100,100
"9031","296331305001","5 Much Worse","5 Much Worse",NA,NA,100,100
"9032","296331337002",NA,NA,NA,NA,1000,NA
"9033","296331337001",NA,NA,NA,1000,600,10000
"9034","296331316001","5 Much Worse","5 Much Worse",NA,NA,0,0
"9035","296331316002","6 I Do Not Know","6 I Do Not Know",NA,NA,0,0
"9036","296331325001","2 A Little Better",NA,NA,NA,5000,20000
"9037","296331304001","4 A Little Worse","5 Much Worse",NA,NA,NA,NA
"9038","296331311001","3 About The Same","6 I Do Not Know",NA,NA,500,NA
"9039","296331311002","3 About The Same","3 About The Same",NA,NA,500,NA
"9040","296331339002",NA,NA,20000,NA,2000,80000
"9041","296331339001",NA,NA,NA,NA,500,80000
"9042","296331338001",NA,NA,NA,NA,100,0
"9043","296331329001","5 Much Worse","5 Much Worse",NA,NA,0,0
"9044","296331322002","3 About The Same","4 A Little Worse",20000,NA,1000,0
"9045","296331322001","3 About The Same","4 A Little Worse",NA,NA,1000,0
"9046","296331323001","3 About The Same","4 A Little Worse",NA,700,1000,0
"9047","296331336002","4 A Little Worse","5 Much Worse",5000,NA,500,5000
"9048","296331336001","3 About The Same","4 A Little Worse",NA,NA,500,5000
"9049","296331308002","5 Much Worse","5 Much Worse",NA,NA,NA,0
"9050","296331308001","5 Much Worse","5 Much Worse",NA,NA,0,0
"9051","296331315001","3 About The Same","5 Much Worse",NA,NA,600,5000
"9052","296331315002","3 About The Same","5 Much Worse",NA,NA,600,5000
"9053","296331332001","3 About The Same","4 A Little Worse",NA,NA,2000,0
"9054","296331332002","2 A Little Better","5 Much Worse",NA,NA,2000,0
"9055","296331326001","3 About The Same","3 About The Same",NA,NA,1000,0
"9056","296331326002","3 About The Same","3 About The Same",NA,NA,1000,0
"9057","296331330002","3 About The Same","6 I Do Not Know",NA,NA,2000,5000
"9058","296331330001","3 About The Same","6 I Do Not Know",NA,NA,2000,5000
"9059","296331318001","3 About The Same","6 I Do Not Know",10000,NA,100,NA
"9060","296331318002","4 A Little Worse","3 About The Same",NA,NA,500,10000
"9061","296331122001","2 A Little Better","2 A Little Better",NA,2000,3000,40000
"9062","296331122002","3 About The Same","3 About The Same",NA,NA,2000,50000
"9063","296331113002","3 About The Same","3 About The Same",NA,NA,700,10000
"9064","296331113001","3 About The Same","4 A Little Worse",NA,NA,NA,10000
"9065","296331108002","2 A Little Better","2 A Little Better",NA,NA,10000,30000
"9066","296331108001","2 A Little Better","2 A Little Better",NA,NA,10000,30000
"9067","296331109001","4 A Little Worse","4 A Little Worse",NA,NA,0,0
"9068","296331105001","3 About The Same","3 About The Same",NA,3000,1000,50000
"9069","296331105002","3 About The Same","6 I Do Not Know",NA,NA,1000,100
"9070","296331115002","2 A Little Better","6 I Do Not Know",NA,NA,300,100
"9071","296331115001","2 A Little Better","6 I Do Not Know",NA,NA,300,100
"9072","296331130001","3 About The Same","3 About The Same",NA,1200,300,0
"9073","296331101001","3 About The Same","3 About The Same",NA,NA,NA,NA
"9074","296331101002","2 A Little Better","2 A Little Better",NA,NA,NA,NA
"9075","296331112001","3 About The Same","5 Much Worse",NA,NA,200,NA
"9076","296331112002","4 A Little Worse","5 Much Worse",NA,NA,300,NA
"9077","296331119001","3 About The Same","6 I Do Not Know",NA,2000,1000,100
"9078","296331119002","3 About The Same","3 About The Same",NA,NA,1000,100
"9079","296331116001","3 About The Same","5 Much Worse",NA,NA,300,NA
"9080","296331116002","4 A Little Worse","5 Much Worse",12000,NA,500,20000
"9081","296331118001","3 About The Same","4 A Little Worse",NA,NA,1000,20000
"9082","296331118002","3 About The Same","4 A Little Worse",NA,2500,1000,10000
"9083","296331114001","3 About The Same","5 Much Worse",NA,NA,2000,NA
"9084","296331114002","3 About The Same","5 Much Worse",NA,NA,2000,NA
"9085","296331103001","3 About The Same","3 About The Same",NA,NA,1000,0
"9086","296331103002","3 About The Same","3 About The Same",NA,NA,1000,0
"9087","296331123001","4 A Little Worse","4 A Little Worse",NA,NA,300,100
"9088","296331123002","3 About The Same","6 I Do Not Know",NA,NA,300,100
"9089","296331111001","3 About The Same","3 About The Same",NA,NA,1000,0
"9090","296331111002","3 About The Same","3 About The Same",NA,NA,1000,0
"9091","296331128002","3 About The Same","3 About The Same",NA,NA,30000,0
"9092","296331128001","3 About The Same","3 About The Same",NA,NA,30000,0
"9093","296331107001","4 A Little Worse","5 Much Worse",NA,NA,1000,NA
"9094","296331107002","4 A Little Worse","3 About The Same",8000,NA,2000,NA
"9095","296331131002","3 About The Same","3 About The Same",NA,NA,500,0
"9096","296331131001","4 A Little Worse","4 A Little Worse",NA,NA,500,0
"9097","296331117002","4 A Little Worse","3 About The Same",NA,NA,500,10000
"9098","296331117001","3 About The Same","3 About The Same",10000,NA,500,10000
"9099","296331104001","3 About The Same","5 Much Worse",NA,NA,500,NA
"9100","296331121001","3 About The Same","3 About The Same",NA,NA,0,0
"9101","296331125001","4 A Little Worse","4 A Little Worse",NA,NA,300,100
"9102","296331132001","3 About The Same","3 About The Same",NA,NA,1000,NA
"9103","296331132002","4 A Little Worse","6 I Do Not Know",NA,NA,1000,NA
"9104","296331120001","3 About The Same","3 About The Same",NA,NA,500,0
"9105","296331120002","3 About The Same","5 Much Worse",NA,1200,300,0
"9106","296331102002",NA,NA,NA,NA,NA,NA
"9107","296331102001",NA,NA,NA,NA,NA,NA
"9108","296331110002","6 I Do Not Know","3 About The Same",NA,NA,2000,0
"9109","296331124001","3 About The Same","3 About The Same",NA,NA,4000,40000
"9110","296331124002","3 About The Same","3 About The Same",NA,NA,4000,40000
"9111","296331127001","3 About The Same","3 About The Same",NA,NA,100,NA
"9112","296331126002","2 A Little Better","6 I Do Not Know",NA,NA,3000,70000
"9113","296331126001","3 About The Same","3 About The Same",NA,NA,4000,14000
"9114","296331215001","3 About The Same","3 About The Same",15000,NA,100,1000
"9115","296331215002","3 About The Same","3 About The Same",NA,NA,100,1000
"9116","296331211001","4 A Little Worse","6 I Do Not Know",NA,NA,1000,10000
"9117","296331211002","3 About The Same","6 I Do Not Know",NA,NA,500,100
"9118","296331206002","4 A Little Worse","5 Much Worse",NA,NA,500,NA
"9119","296331206001","3 About The Same","5 Much Worse",NA,NA,500,NA
"9120","296331220001","3 About The Same","3 About The Same",NA,NA,600,2000
"9121","296331220002","3 About The Same","3 About The Same",NA,NA,600,0
"9122","296331236001","3 About The Same","3 About The Same",NA,NA,300,0
"9123","296331232002","4 A Little Worse","4 A Little Worse",NA,NA,500,2000
"9124","296331232001","4 A Little Worse","4 A Little Worse",NA,NA,500,2000
"9125","296331225001","3 About The Same","4 A Little Worse",NA,NA,500,2000
"9126","296331225002","2 A Little Better","2 A Little Better",NA,NA,500,NA
"9127","296331226001","3 About The Same","3 About The Same",NA,NA,2000,10000
"9128","296331226002","3 About The Same","4 A Little Worse",NA,NA,2000,10000
"9129","296331208002","3 About The Same","6 I Do Not Know",NA,2700,1000,50000
"9130","296331208001","3 About The Same","3 About The Same",NA,NA,1000,100
"9131","296331228001","3 About The Same","3 About The Same",NA,NA,NA,NA
"9132","296331205001","4 A Little Worse","4 A Little Worse",NA,NA,10000,7000
"9133","296331205002","3 About The Same","3 About The Same",NA,NA,10000,7000
"9134","296331201001","3 About The Same","3 About The Same",NA,NA,500,50000
"9135","296331201002","3 About The Same","3 About The Same",NA,NA,500,NA
"9136","296331202002","5 Much Worse","5 Much Worse",600,NA,1000,0
"9137","296331202001","3 About The Same","6 I Do Not Know",NA,NA,500,0
"9138","296331216001","3 About The Same","3 About The Same",NA,NA,500,100
"9139","296331216002","3 About The Same","3 About The Same",20000,NA,500,100
"9140","296331221001","4 A Little Worse","4 A Little Worse",NA,NA,0,NA
"9141","296331221002","3 About The Same","3 About The Same",NA,NA,10,NA
"9142","296331212002","4 A Little Worse","4 A Little Worse",NA,NA,100,0
"9143","296331212001","3 About The Same","3 About The Same",NA,NA,100,0
"9144","296331230001","3 About The Same","5 Much Worse",NA,NA,NA,NA
"9145","296331203001",NA,NA,NA,NA,NA,NA
"9146","296331217001","3 About The Same","5 Much Worse",10000,NA,2000,30000
"9147","296331217002","3 About The Same","5 Much Worse",NA,NA,2000,30000
"9148","296331234001","3 About The Same","3 About The Same",NA,NA,0,0
"9149","296331209001","3 About The Same","3 About The Same",NA,NA,1000,0
"9150","296331233001","3 About The Same","3 About The Same",NA,NA,500,NA
"9151","296331233002","5 Much Worse","5 Much Worse",NA,NA,500,NA
"9152","296331218002","3 About The Same","3 About The Same",15000,NA,1000,NA
"9153","296331218001","3 About The Same","3 About The Same",NA,NA,2000,NA
"9154","296331222002","3 About The Same","3 About The Same",NA,1000,700,100
"9155","296331222001","3 About The Same","3 About The Same",NA,NA,600,100
"9156","296331224001","3 About The Same","3 About The Same",6000,NA,1000,NA
"9157","296331224002","3 About The Same","4 A Little Worse",NA,NA,500,NA
"9158","296331227001","4 A Little Worse","5 Much Worse",NA,2000,500,NA
"9159","296331227002","2 A Little Better","5 Much Worse",4000,NA,500,NA
"9160","296331235002","4 A Little Worse","5 Much Worse",NA,NA,300,NA
"9161","296331235001","4 A Little Worse","5 Much Worse",NA,NA,300,NA
"9162","296331229001","3 About The Same","3 About The Same",10000,NA,2000,1000
"9163","296331229002","3 About The Same","3 About The Same",NA,NA,300,0
"9164","296331231001","3 About The Same","3 About The Same",NA,NA,500,0
"9165","296331210001","4 A Little Worse","5 Much Worse",NA,NA,500,8000
"9166","296331210002","3 About The Same","6 I Do Not Know",NA,NA,600,100
"9167","296331219001","3 About The Same","4 A Little Worse",NA,NA,400,100
"9168","296331219002","3 About The Same","4 A Little Worse",NA,550,500,0
"9169","296331223001","2 A Little Better","2 A Little Better",10000,NA,2000,NA
"9170","296331223002","2 A Little Better","2 A Little Better",2000,NA,2000,NA
"9171","296331213001","3 About The Same","3 About The Same",NA,NA,50,0
"9172","296331214002","3 About The Same","3 About The Same",5000,NA,1000,NA
"9173","296331214001","3 About The Same","3 About The Same",NA,NA,1000,100
"9174","291676127001",NA,NA,NA,NA,NA,NA
"9175","291676109001","3 About The Same","4 A Little Worse",NA,2800,700,0
"9176","291676109002","3 About The Same","5 Much Worse",NA,NA,2000,0
"9177","291676105002","4 A Little Worse","5 Much Worse",8000,NA,400,0
"9178","291676105001","4 A Little Worse","5 Much Worse",NA,NA,500,0
"9179","291676112001",NA,NA,NA,NA,NA,NA
"9180","291676112002","5 Much Worse","5 Much Worse",NA,NA,1000,0
"9181","291676104001",NA,NA,NA,NA,NA,NA
"9182","291676104002","4 A Little Worse","5 Much Worse",NA,NA,500,0
"9183","291676111001","3 About The Same","3 About The Same",NA,NA,500,0
"9184","291676111002","3 About The Same","5 Much Worse",NA,NA,400,0
"9185","291676121001","2 A Little Better","5 Much Worse",NA,NA,1500,70000
"9186","291676121002","2 A Little Better","4 A Little Worse",NA,NA,1500,0
"9187","291676106001",NA,NA,NA,NA,NA,NA
"9188","291676120001","5 Much Worse","5 Much Worse",NA,NA,2,0
"9189","291676124001",NA,NA,NA,NA,NA,NA
"9190","291676115002","3 About The Same","5 Much Worse",NA,NA,3000,0
"9191","291676115001","4 A Little Worse","5 Much Worse",NA,NA,3000,0
"9192","291676125002","3 About The Same","5 Much Worse",NA,NA,200,0
"9193","291676125001","3 About The Same","3 About The Same",NA,NA,200,0
"9194","291676116002","2 A Little Better","3 About The Same",NA,NA,2000,8e+05
"9195","291676116001","2 A Little Better","3 About The Same",NA,NA,4000,0
"9196","291676117002","3 About The Same","3 About The Same",NA,NA,2000,50
"9197","291676117001","2 A Little Better","3 About The Same",NA,NA,2000,3
"9198","291676102001","1 Much Better","2 A Little Better",NA,NA,1500,0
"9199","291676102002","2 A Little Better","2 A Little Better",NA,NA,150,0
"9200","291676107001",NA,NA,NA,NA,NA,NA
"9201","291676107002","4 A Little Worse","4 A Little Worse",NA,NA,0,0
"9202","291676108001","4 A Little Worse","4 A Little Worse",NA,2500,1000,50
"9203","291676108002","4 A Little Worse","4 A Little Worse",NA,NA,3000,0
"9204","291676101001","4 A Little Worse","3 About The Same",NA,NA,200,0
"9205","291676101002","4 A Little Worse","4 A Little Worse",NA,NA,0,0
"9206","291676123002","4 A Little Worse","3 About The Same",NA,NA,200,0
"9207","291676123001","3 About The Same","3 About The Same",NA,NA,200,0
"9208","291676122001",NA,NA,NA,NA,NA,NA
"9209","291676113002","3 About The Same","3 About The Same",NA,NA,3000,0
"9210","291676113001","3 About The Same","3 About The Same",NA,NA,3000,0
